0.392308	0	0.919802
0.392307	0.000186131	0.919802
0.392307	0.000372259	0.919802
0.392305	0.000558378	0.919803
0.392304	0.000744486	0.919803
0.392301	0.000930578	0.919804
0.392298	0.00111665	0.919805
0.392295	0.0013027	0.919806
0.392291	0.00148872	0.919808
0.392287	0.0016747	0.919809
0.392282	0.00186066	0.919811
0.392277	0.00204657	0.919813
0.392271	0.00223244	0.919815
0.392264	0.00241826	0.919817
0.392257	0.00260403	0.91982
0.39225	0.00278974	0.919822
0.392242	0.00297539	0.919825
0.392234	0.00316098	0.919828
0.392225	0.0033465	0.919831
0.392215	0.00353195	0.919835
0.392205	0.00371733	0.919838
0.392195	0.00390262	0.919842
0.392184	0.00408784	0.919846
0.392172	0.00427296	0.91985
0.39216	0.00445799	0.919854
0.392148	0.00464293	0.919858
0.392135	0.00482777	0.919863
0.392121	0.00501251	0.919868
0.392107	0.00519713	0.919873
0.392093	0.00538165	0.919878
0.392078	0.00556605	0.919883
0.392062	0.00575034	0.919889
0.392046	0.0059345	0.919894
0.39203	0.00611854	0.9199
0.392013	0.00630244	0.919906
0.391995	0.00648621	0.919912
0.391977	0.00666985	0.919919
0.391959	0.00685334	0.919925
0.39194	0.00703668	0.919932
0.39192	0.00721988	0.919939
0.3919	0.00740292	0.919946
0.39188	0.00758581	0.919953
0.391859	0.00776853	0.91996
0.391837	0.00795109	0.919968
0.391815	0.00813349	0.919976
0.391793	0.0083157	0.919984
0.39177	0.00849775	0.919992
0.391747	0.00867961	0.92
0.391723	0.00886129	0.920008
0.391698	0.00904279	0.920017
0.391674	0.00922409	0.920026
0.391648	0.0094052	0.920035
0.391623	0.00958611	0.920044
0.391596	0.00976681	0.920053
0.39157	0.00994732	0.920063
0.391542	0.0101276	0.920072
0.391515	0.0103077	0.920082
0.391487	0.0104876	0.920092
0.391458	0.0106672	0.920102
0.391429	0.0108466	0.920112
0.391399	0.0110258	0.920123
0.391369	0.0112048	0.920133
0.391339	0.0113835	0.920144
0.391308	0.011562	0.920155
0.391277	0.0117402	0.920166
0.391245	0.0119182	0.920177
0.391213	0.012096	0.920189
0.39118	0.0122735	0.9202
0.391147	0.0124507	0.920212
0.391113	0.0126277	0.920224
0.391079	0.0128044	0.920236
0.391045	0.0129809	0.920248
0.39101	0.0131571	0.92026
0.390974	0.013333	0.920273
0.390938	0.0135087	0.920286
0.390902	0.013684	0.920298
0.390865	0.0138591	0.920311
0.390828	0.0140339	0.920324
0.390791	0.0142084	0.920338
0.390753	0.0143826	0.920351
0.390714	0.0145565	0.920365
0.390675	0.0147301	0.920378
0.390636	0.0149034	0.920392
0.390597	0.0150764	0.920406
0.390556	0.0152491	0.920421
0.390516	0.0154215	0.920435
0.390475	0.0155936	0.920449
0.390434	0.0157654	0.920464
0.390392	0.0159368	0.920479
0.39035	0.0161079	0.920494
0.390307	0.0162787	0.920509
0.390264	0.0164491	0.920524
0.390221	0.0166192	0.920539
0.390177	0.016789	0.920555
0.390133	0.0169585	0.92057
0.390089	0.0171275	0.920586
0.390044	0.0172963	0.920602
0.389999	0.0174647	0.920618
0.389953	0.0176327	0.920634
0.389907	0.0178004	0.92065
0.38986	0.0179678	0.920667
0.389814	0.0181348	0.920683
0.389766	0.0183014	0.9207
0.389719	0.0184676	0.920717
0.389671	0.0186335	0.920733
0.389623	0.018799	0.920751
0.389574	0.0189641	0.920768
0.389525	0.0191289	0.920785
0.389476	0.0192933	0.920802
0.389426	0.0194573	0.92082
0.389376	0.0196209	0.920838
0.389326	0.0197841	0.920856
0.389275	0.0199469	0.920874
0.389224	0.0201094	0.920892
0.389172	0.0202714	0.92091
0.389121	0.0204331	0.920928
0.389069	0.0205943	0.920946
0.389016	0.0207551	0.920965
0.388963	0.0209156	0.920984
0.38891	0.0210756	0.921002
0.388857	0.0212352	0.921021
0.388803	0.0213944	0.92104
0.388749	0.0215532	0.921059
0.388695	0.0217116	0.921079
0.38864	0.0218695	0.921098
0.388585	0.0220271	0.921117
0.38853	0.0221842	0.921137
0.388474	0.0223409	0.921157
0.388419	0.0224971	0.921176
0.388362	0.0226529	0.921196
0.388306	0.0228083	0.921216
0.388249	0.0229633	0.921236
0.388192	0.0231178	0.921256
0.388135	0.0232719	0.921277
0.388078	0.0234255	0.921297
0.38802	0.0235787	0.921317
0.387962	0.0237314	0.921338
