0.392151	0	0.919869
0.392139	0.003017	0.919869
0.392104	0.00603382	0.919869
0.392045	0.00905027	0.91987
0.391962	0.0120662	0.91987
0.391855	0.0150813	0.919871
0.391725	0.0180955	0.919872
0.391572	0.0211087	0.919873
0.391395	0.0241205	0.919875
0.391194	0.0271308	0.919876
0.39097	0.0301395	0.919878
0.390722	0.0331463	0.91988
0.39045	0.0361511	0.919882
0.390155	0.0391537	0.919884
0.389837	0.0421539	0.919887
0.389495	0.0451515	0.919889
0.389129	0.0481463	0.919892
0.38874	0.0511382	0.919895
0.388328	0.0541269	0.919898
0.387892	0.0571123	0.919901
0.387433	0.0600942	0.919905
0.386951	0.0630725	0.919909
0.386445	0.0660468	0.919913
0.385916	0.0690171	0.919917
0.385363	0.0719832	0.919921
0.384788	0.0749448	0.919925
0.384189	0.0779019	0.91993
0.383567	0.0808542	0.919935
0.382922	0.0838015	0.91994
0.382254	0.0867437	0.919945
0.381563	0.0896805	0.91995
0.380849	0.0926119	0.919956
0.380112	0.0955376	0.919961
0.379352	0.0984574	0.919967
0.378569	0.101371	0.919973
0.377763	0.104279	0.919979
0.376935	0.10718	0.919986
0.376084	0.110074	0.919992
0.37521	0.112962	0.919999
0.374313	0.115843	0.920006
0.373395	0.118717	0.920013
0.372453	0.121584	0.92002
0.371489	0.124443	0.920027
0.370503	0.127294	0.920035
0.369495	0.130138	0.920043
0.368464	0.132973	0.920051
0.367411	0.135801	0.920059
0.366336	0.13862	0.920067
0.365239	0.14143	0.920076
0.36412	0.144232	0.920084
0.362978	0.147026	0.920093
0.361816	0.14981	0.920102
0.360631	0.152584	0.920111
0.359424	0.15535	0.92012
0.358196	0.158106	0.92013
0.356947	0.160852	0.920139
0.355676	0.163589	0.920149
0.354383	0.166315	0.920159
0.353069	0.169031	0.920169
0.351734	0.171737	0.920179
0.350378	0.174432	0.92019
0.349001	0.177117	0.9202
0.347602	0.179791	0.920211
0.346183	0.182453	0.920222
0.344743	0.185105	0.920233
0.343282	0.187745	0.920245
0.341801	0.190374	0.920256
0.340299	0.19299	0.920268
0.338776	0.195595	0.920279
0.337234	0.198189	0.920291
0.33567	0.200769	0.920303
0.334087	0.203338	0.920315
0.332484	0.205894	0.920328
0.33086	0.208438	0.92034
0.329217	0.210968	0.920353
0.327554	0.213486	0.920366
0.325871	0.215991	0.920379
0.324169	0.218482	0.920392
0.322447	0.22096	0.920405
0.320706	0.223424	0.920419
0.318945	0.225875	0.920432
0.317166	0.228312	0.920446
0.315367	0.230734	0.92046
0.313549	0.233143	0.920474
0.311713	0.235537	0.920488
0.309858	0.237917	0.920502
0.307984	0.240282	0.920517
0.306092	0.242633	0.920531
0.304181	0.244969	0.920546
0.302252	0.247289	0.920561
0.300305	0.249594	0.920576
0.29834	0.251885	0.920591
0.296357	0.254159	0.920607
0.294356	0.256418	0.920622
0.292338	0.258661	0.920638
0.290302	0.260889	0.920653
0.288249	0.2631	0.920669
0.286178	0.265295	0.920685
0.28409	0.267474	0.920701
0.281986	0.269636	0.920718
0.279864	0.271782	0.920734
0.277725	0.273912	0.920751
0.27557	0.276024	0.920767
0.273399	0.278119	0.920784
0.271211	0.280198	0.920801
0.269007	0.282259	0.920818
0.266786	0.284303	0.920835
0.26455	0.286329	0.920853
0.262298	0.288338	0.92087
0.26003	0.290329	0.920888
0.257747	0.292302	0.920906
0.255448	0.294257	0.920923
0.253134	0.296194	0.920941
0.250805	0.298113	0.920959
0.248461	0.300014	0.920978
0.246102	0.301896	0.920996
0.243728	0.30376	0.921014
0.24134	0.305605	0.921033
0.238937	0.307431	0.921052
0.23652	0.309239	0.92107
0.234089	0.311027	0.921089
0.231644	0.312796	0.921108
0.229186	0.314546	0.921127
0.226713	0.316277	0.921147
0.224227	0.317988	0.921166
0.221728	0.31968	0.921185
0.219215	0.321352	0.921205
0.21669	0.323004	0.921224
0.214151	0.324637	0.921244
0.2116	0.326249	0.921264
0.209036	0.327842	0.921284
0.20646	0.329414	0.921304
0.203872	0.330966	0.921324
0.201271	0.332498	0.921345
0.198659	0.334009	0.921365
0.196034	0.3355	0.921385
0.193398	0.33697	0.921406
0.190751	0.33842	0.921427
0.188092	0.339848	0.921447
0.185422	0.341256	0.921468
0.182742	0.342643	0.921489
0.18005	0.344009	0.92151
0.177348	0.345353	0.921531
0.174635	0.346677	0.921552
0.171912	0.347979	0.921574
0.169179	0.349259	0.921595
0.166435	0.350518	0.921617
0.163682	0.351756	0.921638
0.16092	0.352972	0.92166
0.158148	0.354166	0.921681
0.155366	0.355338	0.921703
0.152576	0.356489	0.921725
0.149776	0.357618	0.921747
0.146968	0.358724	0.921769
0.144151	0.359809	0.921791
0.141326	0.360872	0.921813
0.138492	0.361912	0.921835
0.13565	0.36293	0.921858
0.132801	0.363926	0.92188
0.129943	0.364899	0.921903
0.127078	0.36585	0.921925
0.124206	0.366778	0.921948
0.121327	0.367684	0.92197
0.11844	0.368567	0.921993
0.115546	0.369428	0.922016
0.112646	0.370266	0.922039
0.10974	0.371081	0.922061
0.106827	0.371873	0.922084
0.103908	0.372642	0.922107
0.100983	0.373389	0.92213
0.0980519	0.374112	0.922153
0.0951154	0.374812	0.922177
0.0921735	0.37549	0.9222
0.0892264	0.376144	0.922223
0.0862743	0.376775	0.922246
0.0833172	0.377383	0.92227
0.0803555	0.377967	0.922293
0.0773892	0.378529	0.922316
0.0744186	0.379067	0.92234
0.0714438	0.379582	0.922363
0.0684651	0.380073	0.922387
0.0654826	0.380541	0.922411
0.0624965	0.380986	0.922434
