0.28022	0	0.95992
0.280219	0.000177679	0.95992
0.280217	0.000355334	0.959921
0.280213	0.000532942	0.959922
0.280208	0.000710481	0.959923
0.280202	0.000887926	0.959925
0.280194	0.00106526	0.959927
0.280185	0.00124244	0.95993
0.280174	0.00141947	0.959932
0.280162	0.00159631	0.959936
0.280148	0.00177294	0.959939
0.280133	0.00194934	0.959943
0.280117	0.00212549	0.959948
0.280099	0.00230135	0.959953
0.28008	0.00247692	0.959958
0.280059	0.00265216	0.959963
0.280037	0.00282705	0.959969
0.280014	0.00300158	0.959976
0.279989	0.00317571	0.959982
0.279963	0.00334943	0.959989
0.279935	0.00352272	0.959997
0.279906	0.00369554	0.960004
0.279876	0.00386789	0.960013
0.279845	0.00403973	0.960021
0.279812	0.00421105	0.96003
0.279777	0.00438182	0.960039
0.279742	0.00455202	0.960049
0.279705	0.00472164	0.960059
0.279667	0.00489064	0.960069
0.279627	0.00505901	0.96008
0.279586	0.00522673	0.960091
0.279544	0.00539378	0.960102
0.279501	0.00556014	0.960114
0.279457	0.00572577	0.960126
0.279411	0.00589068	0.960138
0.279364	0.00605483	0.960151
0.279315	0.0062182	0.960164
0.279266	0.00638079	0.960177
0.279215	0.00654255	0.960191
0.279163	0.00670349	0.960205
0.27911	0.00686357	0.960219
0.279056	0.00702278	0.960233
0.279001	0.00718111	0.960248
0.278944	0.00733852	0.960264
0.278887	0.00749501	0.960279
0.278828	0.00765055	0.960295
0.278768	0.00780513	0.960311
0.278708	0.00795874	0.960327
0.278646	0.00811134	0.960344
0.278583	0.00826294	0.960361
0.278519	0.0084135	0.960378
0.278454	0.00856302	0.960396
0.278388	0.00871147	0.960414
0.278321	0.00885885	0.960432
0.278253	0.00900513	0.96045
0.278184	0.0091503	0.960468
0.278114	0.00929434	0.960487
0.278044	0.00943725	0.960506
0.277972	0.00957901	0.960526
0.2779	0.00971959	0.960545
0.277827	0.00985899	0.960565
0.277752	0.0099972	0.960585
0.277678	0.0101342	0.960605
0.277602	0.01027	0.960626
0.277525	0.0104045	0.960646
0.277448	0.0105378	0.960667
0.27737	0.0106698	0.960688
0.277291	0.0108006	0.960709
0.277212	0.0109301	0.960731
0.277132	0.0110583	0.960753
0.277051	0.0111852	0.960774
0.27697	0.0113107	0.960796
0.276888	0.011435	0.960819
0.276805	0.0115579	0.960841
0.276722	0.0116795	0.960863
0.276638	0.0117997	0.960886
0.276554	0.0119185	0.960909
0.276469	0.012036	0.960932
0.276384	0.0121521	0.960955
0.276298	0.0122669	0.960978
0.276212	0.0123802	0.961001
0.276125	0.0124921	0.961025
0.276038	0.0126026	0.961048
0.27595	0.0127117	0.961072
0.275863	0.0128194	0.961096
0.275774	0.0129257	0.96112
0.275686	0.0130305	0.961144
0.275597	0.013134	0.961168
0.275508	0.0132359	0.961192
0.275419	0.0133364	0.961216
0.275329	0.0134355	0.96124
0.275239	0.0135331	0.961265
0.275149	0.0136293	0.961289
0.275059	0.013724	0.961314
0.274969	0.0138173	0.961338
0.274878	0.0139091	0.961363
0.274788	0.0139994	0.961387
0.274697	0.0140883	0.961412
0.274607	0.0141757	0.961436
0.274516	0.0142617	0.961461
0.274425	0.0143462	0.961486
0.274335	0.0144292	0.96151
0.274244	0.0145108	0.961535
0.274154	0.0145909	0.96156
0.274063	0.0146695	0.961584
0.273973	0.0147467	0.961609
0.273882	0.0148225	0.961633
0.273792	0.0148968	0.961658
0.273702	0.0149696	0.961682
0.273613	0.015041	0.961707
0.273523	0.0151109	0.961731
0.273434	0.0151794	0.961755
0.273345	0.0152465	0.96178
0.273256	0.0153122	0.961804
0.273168	0.0153764	0.961828
0.27308	0.0154392	0.961852
0.272992	0.0155006	0.961876
0.272904	0.0155606	0.9619
0.272817	0.0156192	0.961923
0.272731	0.0156764	0.961947
0.272645	0.0157322	0.96197
0.272559	0.0157866	0.961994
0.272474	0.0158397	0.962017
0.272389	0.0158914	0.96204
0.272305	0.0159417	0.962063
0.272221	0.0159908	0.962086
0.272138	0.0160384	0.962109
0.272056	0.0160848	0.962131
0.271974	0.0161298	0.962154
0.271892	0.0161736	0.962176
0.271812	0.016216	0.962198
0.271732	0.0162572	0.96222
0.271652	0.0162971	0.962242
0.271574	0.0163357	0.962263
0.271496	0.0163731	0.962285
0.271419	0.0164093	0.962306
0.271342	0.0164443	0.962327
0.271267	0.016478	0.962348
0.271192	0.0165105	0.962368
0.271118	0.0165419	0.962388
0.271045	0.0165721	0.962408
0.270972	0.0166012	0.962428
0.270901	0.0166291	0.962448
0.27083	0.0166559	0.962467
0.27076	0.0166816	0.962487
0.270692	0.0167061	0.962505
0.270624	0.0167297	0.962524
0.270557	0.0167521	0.962543
0.270491	0.0167735	0.962561
0.270426	0.0167939	0.962579
0.270362	0.0168133	0.962596
0.270299	0.0168317	0.962614
0.270237	0.0168491	0.962631
0.270176	0.0168656	0.962647
0.270117	0.0168811	0.962664
0.270058	0.0168957	0.96268
0.27	0.0169094	0.962696
0.269944	0.0169222	0.962712
0.269888	0.0169341	0.962727
0.269834	0.0169452	0.962742
0.269781	0.0169554	0.962757
0.269729	0.0169649	0.962771
0.269678	0.0169736	0.962785
0.269628	0.0169815	0.962799
0.26958	0.0169886	0.962812
0.269533	0.016995	0.962826
0.269487	0.0170007	0.962838
0.269442	0.0170058	0.962851
0.269398	0.0170101	0.962863
0.269356	0.0170138	0.962875
0.269315	0.0170169	0.962886
0.269275	0.0170194	0.962897
0.269236	0.0170213	0.962908
0.269199	0.0170226	0.962918
0.269163	0.0170234	0.962929
0.269128	0.0170237	0.962938
0.269095	0.0170235	0.962948
0.269063	0.0170228	0.962957
0.269032	0.0170217	0.962965
0.269002	0.0170201	0.962973
0.268974	0.0170181	0.962981
0.268948	0.0170158	0.962989
0.268922	0.0170131	0.962996
0.268898	0.01701	0.963003
0.268875	0.0170067	0.963009
0.268854	0.017003	0.963015
0.268834	0.0169991	0.963021
0.268815	0.0169949	0.963026
0.268798	0.0169905	0.963031
0.268782	0.0169859	0.963036
0.268767	0.0169811	0.96304
0.268754	0.0169762	0.963043
0.268743	0.0169711	0.963047
0.268732	0.016966	0.96305
0.268723	0.0169607	0.963052
0.268715	0.0169554	0.963055
0.268709	0.0169501	0.963057
0.268704	0.0169447	0.963058
0.268701	0.0169394	0.963059
0.268699	0.0169341	0.96306
0.268698	0.0169288	0.96306
0.268699	0.0169237	0.96306
0.268701	0.0169186	0.963059
0.268704	0.0169137	0.963059
0.268709	0.0169089	0.963057
0.268715	0.0169043	0.963056
0.268723	0.0168999	0.963054
0.268732	0.0168957	0.963051
0.268742	0.0168917	0.963048
0.268754	0.016888	0.963045
0.268767	0.0168847	0.963042
0.268781	0.0168816	0.963038
